Income,Living_Standards,Homeownership_Status,Location,Work_Experience,Type_of_Housing,Number_of_Dependents,Household_Size,Age,Employment_Status
2813665,High,Rent,Urban,40,Apartment,0,3,35,Full-time
74508,Medium,Rent,Suburban,13,Townhouse,4,4,66,Part-time
79699,Medium,Rent,Suburban,4,Single-family home,3,3,58,Part-time
81022,Medium,Own,Urban,42,Single-family home,0,6,27,Full-time
134648,Medium,Rent,Urban,37,Apartment,2,7,27,Full-time
284542,High,Rent,Urban,5,Townhouse,3,7,24,Full-time
559344,High,Rent,Urban,23,Apartment,0,4,65,Full-time
7958010,High,Own,Urban,39,Apartment,4,3,67,Full-time
73660,Medium,Own,Urban,32,Apartment,5,2,55,Self-employed
71254,Medium,Own,Urban,8,Single-family home,0,5,44,Part-time
66706,Low,Own,Urban,41,Townhouse,1,6,69,Full-time
440709,High,Rent,Urban,48,Apartment,2,6,50,Full-time
66566,Low,Own,Urban,2,Single-family home,4,7,18,Full-time
74374,Medium,Own,Urban,22,Single-family home,4,4,61,Part-time
73700,Medium,Own,Suburban,20,Apartment,1,4,70,Self-employed
74176,Medium,Own,Urban,21,Single-family home,5,7,51,Part-time
72432,Medium,Own,Urban,44,Single-family home,3,1,21,Self-employed
5537564,High,Own,Urban,7,Apartment,4,4,34,Full-time
48146,Low,Own,Urban,19,Single-family home,3,2,21,Self-employed
95151,Medium,Rent,Urban,13,Apartment,3,5,60,Full-time
155878,High,Rent,Urban,29,Apartment,3,4,43,Full-time
62495,Low,Rent,Suburban,7,Townhouse,5,1,21,Full-time
67678,Low,Rent,Urban,18,Townhouse,0,6,18,Full-time
8714661,High,Rent,Urban,44,Apartment,1,5,24,Full-time
70634,Medium,Own,Urban,37,Apartment,2,4,47,Part-time
72026,Medium,Own,Urban,35,Townhouse,1,2,67,Part-time
75354,Medium,Rent,Urban,5,Single-family home,4,2,26,Full-time
36649,Low,Own,Urban,33,Single-family home,1,5,52,Full-time
73468,Medium,Own,Urban,9,Single-family home,2,1,25,Part-time
6032912,High,Own,Urban,30,Townhouse,0,2,41,Full-time
4482422,High,Own,Urban,10,Townhouse,4,3,36,Part-time
74378,Medium,Own,Urban,42,Single-family home,0,3,53,Full-time
73976,Medium,Rent,Suburban,34,Single-family home,4,4,67,Self-employed
71458,Medium,Own,Suburban,10,Townhouse,2,2,69,Full-time
99219,Medium,Own,Urban,39,Single-family home,0,3,60,Full-time
68546,Low,Own,Urban,31,Single-family home,2,4,44,Part-time
66598,Low,Own,Urban,48,Single-family home,2,4,49,Part-time
64994,Low,Rent,Rural,25,Apartment,5,4,31,Full-time
69858,Low,Own,Urban,21,Apartment,1,1,35,Self-employed
66718,Low,Rent,Urban,0,Townhouse,4,4,45,Full-time
66378,Low,Own,Urban,47,Apartment,3,1,46,Full-time
67256,Low,Own,Urban,28,Single-family home,3,3,33,Part-time
66784,Low,Rent,Urban,38,Single-family home,0,4,52,Full-time
67358,Low,Own,Urban,21,Townhouse,2,3,64,Self-employed
3289868,High,Rent,Urban,31,Single-family home,1,2,48,Full-time
31989,Low,Own,Rural,24,Apartment,4,1,21,Part-time
65720,Low,Own,Rural,39,Apartment,0,7,54,Full-time
2454803,High,Own,Suburban,44,Townhouse,2,7,34,Full-time
749191,High,Rent,Urban,28,Apartment,5,3,56,Part-time
72446,Medium,Rent,Suburban,36,Townhouse,3,4,65,Full-time
431484,High,Rent,Suburban,31,Apartment,3,3,63,Part-time
42045,Low,Rent,Rural,29,Apartment,4,4,43,Full-time
341734,High,Own,Urban,17,Apartment,4,5,65,Full-time
68150,Low,Own,Urban,43,Single-family home,4,6,56,Full-time
66830,Low,Own,Urban,47,Townhouse,0,1,58,Self-employed
9247992,High,Own,Rural,2,Single-family home,4,2,21,Part-time
65442,Low,Own,Urban,11,Single-family home,0,3,47,Full-time
65978,Low,Own,Urban,50,Townhouse,1,7,47,Part-time
853434,High,Own,Urban,19,Apartment,2,6,39,Part-time
1623051,High,Rent,Urban,49,Single-family home,3,3,28,Part-time
44625,Low,Rent,Rural,7,Apartment,0,5,19,Full-time
44286,Low,Rent,Urban,30,Single-family home,2,4,61,Part-time
555988,High,Rent,Urban,23,Apartment,5,2,29,Full-time
73572,Medium,Own,Rural,12,Apartment,4,4,47,Full-time
2996254,High,Own,Urban,7,Single-family home,3,4,53,Self-employed
72328,Medium,Own,Suburban,41,Townhouse,5,3,35,Part-time
68244,Low,Own,Urban,13,Single-family home,0,3,43,Part-time
70096,Medium,Own,Urban,14,Apartment,4,3,70,Full-time
69090,Low,Own,Urban,20,Single-family home,2,6,24,Part-time
49663,Low,Rent,Urban,14,Apartment,1,1,18,Full-time
7393887,High,Own,Urban,25,Single-family home,2,1,43,Part-time
58813,Low,Own,Rural,37,Townhouse,0,3,40,Full-time
75266,Medium,Own,Urban,45,Apartment,1,4,43,Full-time
69364,Low,Rent,Urban,37,Single-family home,1,2,62,Self-employed
58468,Low,Rent,Suburban,32,Apartment,4,2,23,Full-time
71928,Medium,Own,Urban,9,Townhouse,2,4,23,Part-time
55167,Low,Own,Urban,18,Townhouse,0,6,61,Full-time
597392,High,Own,Urban,10,Townhouse,5,7,25,Part-time
792603,High,Rent,Urban,2,Apartment,5,5,41,Full-time
71934,Medium,Own,Urban,22,Single-family home,1,4,39,Part-time
137940,Medium,Own,Rural,5,Townhouse,4,2,36,Full-time
74624,Medium,Own,Urban,40,Single-family home,5,5,54,Self-employed
4255192,High,Rent,Urban,40,Apartment,1,6,35,Full-time
71108,Medium,Own,Urban,28,Single-family home,2,6,48,Full-time
68310,Low,Own,Urban,3,Single-family home,5,5,54,Part-time
536311,High,Own,Suburban,2,Single-family home,3,2,47,Full-time
70590,Medium,Own,Urban,19,Single-family home,0,5,59,Self-employed
66584,Low,Own,Suburban,50,Single-family home,3,6,50,Full-time
90083,Medium,Own,Urban,42,Townhouse,2,1,27,Full-time
8811041,High,Rent,Urban,50,Single-family home,3,3,54,Full-time
73678,Medium,Own,Suburban,48,Townhouse,2,6,29,Self-employed
72834,Medium,Own,Urban,7,Single-family home,2,6,47,Part-time
229711,High,Own,Urban,5,Single-family home,4,5,44,Part-time
100996,Medium,Rent,Suburban,4,Apartment,3,5,56,Part-time
65246,Low,Own,Urban,7,Single-family home,1,1,26,Self-employed
68012,Low,Own,Urban,7,Single-family home,2,1,38,Self-employed
69746,Low,Rent,Urban,34,Single-family home,3,4,29,Self-employed
73462,Medium,Rent,Suburban,18,Townhouse,1,7,46,Full-time
66812,Low,Rent,Urban,47,Apartment,0,2,50,Full-time
31956,Low,Own,Rural,9,Apartment,1,4,60,Full-time
1432577,High,Rent,Urban,34,Apartment,3,6,70,Self-employed
66218,Low,Own,Suburban,8,Townhouse,3,2,32,Self-employed
302333,High,Own,Urban,7,Apartment,1,7,19,Part-time
4995199,High,Rent,Urban,7,Townhouse,1,1,69,Full-time
676939,High,Rent,Urban,7,Single-family home,5,3,56,Full-time
66412,Low,Rent,Urban,19,Apartment,2,2,70,Part-time
73562,Medium,Rent,Urban,6,Apartment,3,2,61,Full-time
73270,Medium,Own,Urban,45,Single-family home,2,1,35,Part-time
258982,High,Rent,Suburban,21,Single-family home,2,5,20,Part-time
130658,Medium,Rent,Urban,16,Apartment,0,4,24,Full-time
3460663,High,Own,Rural,43,Apartment,3,3,60,Self-employed
67776,Low,Own,Urban,4,Townhouse,2,6,35,Full-time
100248,Medium,Own,Urban,33,Single-family home,0,7,61,Self-employed
33945,Low,Rent,Suburban,24,Single-family home,5,2,55,Part-time
1930018,High,Own,Rural,46,Apartment,2,5,54,Full-time
69342,Low,Rent,Urban,42,Single-family home,2,1,50,Self-employed
6411171,High,Own,Urban,14,Single-family home,5,2,61,Part-time
74612,Medium,Rent,Urban,30,Townhouse,3,5,48,Self-employed
5445959,High,Rent,Urban,44,Single-family home,1,6,28,Part-time
66736,Low,Rent,Suburban,18,Single-family home,5,4,21,Part-time
66904,Low,Rent,Urban,43,Apartment,1,1,35,Self-employed
68826,Low,Own,Urban,30,Apartment,3,5,21,Full-time
58780,Low,Own,Urban,46,Apartment,1,7,66,Full-time
806633,High,Own,Urban,11,Apartment,4,5,51,Full-time
65350,Low,Rent,Urban,22,Single-family home,1,2,46,Self-employed
68754,Low,Rent,Suburban,49,Apartment,5,6,41,Part-time
70310,Medium,Own,Urban,22,Single-family home,2,6,39,Full-time
778429,High,Own,Urban,35,Single-family home,2,7,19,Full-time
67180,Low,Own,Suburban,10,Apartment,0,4,61,Full-time
177265,High,Rent,Urban,21,Single-family home,5,6,23,Self-employed
69448,Low,Own,Suburban,46,Single-family home,3,7,59,Self-employed
69840,Low,Own,Urban,29,Apartment,0,7,42,Self-employed
3762190,High,Own,Urban,4,Single-family home,2,1,38,Part-time
74966,Medium,Own,Urban,36,Single-family home,2,1,33,Full-time
72117,Medium,Rent,Rural,19,Apartment,0,4,48,Part-time
582379,High,Own,Rural,9,Apartment,5,3,31,Part-time
68958,Low,Own,Urban,21,Apartment,4,2,56,Part-time
72992,Medium,Own,Urban,41,Single-family home,1,7,45,Full-time
74222,Medium,Own,Urban,29,Single-family home,4,5,49,Full-time
73596,Medium,Own,Urban,29,Townhouse,4,7,45,Full-time
72890,Medium,Own,Suburban,21,Single-family home,4,2,68,Self-employed
70516,Medium,Own,Urban,37,Single-family home,5,7,66,Full-time
65200,Low,Own,Urban,37,Single-family home,4,4,26,Part-time
404041,High,Rent,Urban,37,Apartment,1,5,62,Full-time
1119071,High,Rent,Urban,6,Apartment,3,3,39,Full-time
53431,Low,Own,Suburban,49,Townhouse,0,6,49,Self-employed
57087,Low,Rent,Urban,35,Single-family home,4,4,22,Full-time
306939,High,Rent,Urban,13,Single-family home,4,2,40,Full-time
72956,Medium,Own,Urban,10,Single-family home,0,5,22,Full-time
65992,Low,Rent,Urban,6,Apartment,0,1,59,Part-time
2709594,High,Own,Urban,31,Apartment,3,5,70,Part-time
100785,Medium,Rent,Rural,17,Townhouse,2,5,49,Full-time
163207,High,Rent,Urban,33,Single-family home,3,4,27,Part-time
78481,Medium,Rent,Urban,1,Apartment,2,3,56,Self-employed
70242,Medium,Rent,Suburban,6,Single-family home,5,5,32,Full-time
160893,High,Rent,Urban,42,Apartment,1,6,24,Part-time
966185,High,Rent,Urban,30,Townhouse,3,5,46,Part-time
70384,Medium,Own,Urban,17,Single-family home,1,7,64,Full-time
73772,Medium,Own,Urban,19,Townhouse,0,7,20,Part-time
990385,High,Rent,Urban,6,Apartment,3,3,36,Full-time
71010,Medium,Own,Urban,21,Single-family home,5,3,27,Self-employed
4684104,High,Own,Urban,36,Apartment,0,6,45,Full-time
73002,Medium,Own,Urban,33,Apartment,5,5,46,Part-time
3041157,High,Rent,Urban,45,Apartment,5,1,32,Full-time
4066289,High,Rent,Urban,38,Apartment,4,1,52,Self-employed
70694,Medium,Rent,Urban,41,Townhouse,0,1,23,Full-time
646258,High,Own,Rural,49,Apartment,5,4,29,Self-employed
2740267,High,Rent,Rural,39,Apartment,4,4,64,Self-employed
75456,Medium,Own,Urban,15,Townhouse,2,1,55,Full-time
71176,Medium,Own,Suburban,13,Single-family home,4,1,30,Self-employed
71462,Medium,Own,Urban,40,Apartment,2,1,46,Part-time
69342,Low,Own,Suburban,31,Single-family home,4,3,36,Full-time
2086910,High,Rent,Urban,37,Single-family home,4,7,20,Full-time
68592,Low,Rent,Urban,38,Apartment,1,2,25,Self-employed
3101205,High,Own,Suburban,25,Apartment,1,4,25,Full-time
9468910,High,Rent,Suburban,29,Single-family home,0,7,37,Full-time
68132,Low,Own,Urban,40,Single-family home,5,4,64,Self-employed
64918,Low,Rent,Suburban,38,Single-family home,1,4,21,Self-employed
49908,Low,Own,Urban,8,Apartment,2,2,68,Full-time
68890,Low,Own,Urban,31,Townhouse,1,5,38,Full-time
71512,Medium,Own,Urban,6,Single-family home,0,4,20,Self-employed
75326,Medium,Rent,Urban,11,Townhouse,3,5,62,Self-employed
70478,Medium,Own,Suburban,22,Townhouse,2,3,25,Part-time
8580771,High,Own,Rural,16,Single-family home,3,7,40,Full-time
138046,Medium,Rent,Urban,20,Apartment,2,1,33,Part-time
116276,Medium,Own,Urban,11,Apartment,5,1,30,Part-time
66894,Low,Rent,Suburban,21,Apartment,5,3,20,Full-time
41204,Low,Rent,Urban,22,Townhouse,5,1,65,Part-time
8108102,High,Rent,Urban,4,Townhouse,0,3,26,Full-time
228543,High,Rent,Urban,17,Townhouse,1,1,31,Part-time
134097,Medium,Own,Urban,36,Townhouse,3,3,30,Full-time
5513290,High,Own,Suburban,36,Apartment,3,3,70,Full-time
73576,Medium,Rent,Urban,6,Townhouse,1,1,24,Part-time
5322682,High,Own,Urban,2,Apartment,0,5,32,Full-time
65514,Low,Own,Suburban,0,Single-family home,1,4,24,Full-time
71792,Medium,Own,Urban,5,Townhouse,4,4,55,Full-time
1031720,High,Own,Urban,6,Single-family home,4,7,51,Part-time
1716914,High,Rent,Urban,26,Single-family home,5,2,58,Full-time
75140,Medium,Own,Urban,30,Apartment,4,6,39,Full-time
71210,Medium,Own,Suburban,7,Single-family home,3,6,41,Self-employed
130108,Medium,Rent,Urban,13,Single-family home,5,2,66,Full-time
74620,Medium,Own,Suburban,14,Single-family home,3,1,54,Full-time
65702,Low,Rent,Urban,6,Apartment,0,4,61,Full-time
75048,Medium,Rent,Urban,6,Apartment,2,6,18,Self-employed
69312,Low,Rent,Urban,32,Apartment,1,2,27,Full-time
65410,Low,Rent,Suburban,40,Single-family home,2,4,60,Full-time
69144,Low,Own,Urban,6,Townhouse,3,7,33,Part-time
73180,Medium,Own,Urban,19,Apartment,1,3,63,Part-time
118286,Medium,Rent,Urban,6,Single-family home,3,5,25,Self-employed
72458,Medium,Own,Urban,49,Apartment,0,3,66,Part-time
73568,Medium,Own,Urban,13,Single-family home,5,2,42,Full-time
9653848,High,Own,Urban,14,Apartment,1,2,67,Part-time
430866,High,Rent,Suburban,17,Apartment,3,1,29,Full-time
71700,Medium,Own,Rural,9,Apartment,4,5,42,Part-time
72498,Medium,Own,Urban,34,Townhouse,4,6,34,Part-time
5008504,High,Own,Urban,26,Apartment,3,7,43,Part-time
2998435,High,Rent,Urban,42,Townhouse,2,7,63,Full-time
69254,Low,Rent,Urban,0,Apartment,5,5,65,Full-time
69498,Low,Own,Urban,27,Single-family home,0,4,31,Full-time
68214,Low,Rent,Urban,33,Townhouse,0,1,58,Self-employed
68156,Low,Own,Suburban,47,Apartment,3,5,53,Full-time
72716,Medium,Own,Urban,2,Single-family home,0,2,40,Self-employed
73938,Medium,Rent,Urban,48,Townhouse,1,3,60,Full-time
1855524,High,Own,Rural,2,Townhouse,0,3,23,Full-time
240098,High,Own,Rural,10,Single-family home,4,7,64,Full-time
45303,Low,Rent,Urban,3,Apartment,3,6,22,Part-time
718841,High,Rent,Urban,29,Single-family home,1,5,60,Part-time
68516,Low,Own,Urban,38,Townhouse,0,3,42,Part-time
287437,High,Rent,Urban,31,Single-family home,4,2,35,Part-time
77529,Medium,Own,Rural,15,Single-family home,5,7,30,Full-time
71884,Medium,Rent,Suburban,16,Apartment,2,4,60,Part-time
65172,Low,Own,Suburban,10,Single-family home,0,2,31,Part-time
68846,Low,Own,Urban,35,Apartment,4,7,45,Part-time
38710,Low,Rent,Urban,31,Apartment,5,5,35,Part-time
77118,Medium,Rent,Urban,34,Apartment,5,7,45,Full-time
72756,Medium,Rent,Urban,26,Apartment,4,6,68,Self-employed
68114,Low,Rent,Urban,47,Townhouse,4,7,44,Self-employed
70120,Medium,Rent,Urban,33,Apartment,4,2,49,Part-time
3784053,High,Own,Urban,4,Apartment,2,2,64,Full-time
39937,Low,Rent,Urban,24,Apartment,3,3,26,Part-time
67692,Low,Own,Urban,27,Apartment,4,6,57,Full-time
236058,High,Rent,Urban,17,Single-family home,3,4,49,Full-time
2089501,High,Own,Urban,2,Townhouse,5,6,37,Self-employed
72572,Medium,Own,Urban,27,Apartment,2,1,45,Part-time
74408,Medium,Rent,Urban,1,Single-family home,5,5,50,Part-time
71922,Medium,Own,Rural,33,Single-family home,2,5,21,Self-employed
4225068,High,Rent,Urban,21,Single-family home,5,2,63,Self-employed
70898,Medium,Own,Suburban,21,Single-family home,1,3,51,Part-time
755658,High,Own,Rural,29,Apartment,1,3,65,Full-time
74040,Medium,Own,Urban,33,Townhouse,4,5,20,Full-time
71450,Medium,Own,Urban,47,Single-family home,3,6,43,Self-employed
66142,Low,Own,Urban,0,Single-family home,5,1,25,Self-employed
74504,Medium,Rent,Urban,28,Townhouse,2,1,23,Full-time
70568,Medium,Own,Urban,18,Single-family home,0,4,33,Full-time
66684,Low,Own,Suburban,18,Apartment,1,2,41,Part-time
71018,Medium,Own,Urban,40,Single-family home,1,5,65,Full-time
35539,Low,Rent,Rural,40,Single-family home,5,6,56,Full-time
69838,Low,Rent,Suburban,28,Townhouse,0,1,47,Self-employed
65196,Low,Rent,Urban,42,Single-family home,3,7,62,Full-time
2767860,High,Own,Urban,32,Apartment,3,1,30,Part-time
71336,Medium,Own,Urban,50,Apartment,3,3,22,Full-time
347462,High,Rent,Urban,16,Apartment,4,4,42,Self-employed
68720,Low,Own,Urban,37,Single-family home,4,5,37,Part-time
69458,Low,Own,Suburban,0,Single-family home,5,4,35,Full-time
67184,Low,Own,Urban,49,Apartment,0,1,64,Full-time
69942,Low,Own,Urban,40,Apartment,5,4,35,Full-time
72324,Medium,Rent,Suburban,32,Apartment,2,7,19,Part-time
3145523,High,Rent,Urban,35,Single-family home,0,1,27,Part-time
75380,Medium,Own,Urban,21,Apartment,2,6,62,Full-time
71032,Medium,Own,Urban,17,Apartment,0,3,67,Full-time
5276644,High,Rent,Urban,16,Townhouse,4,6,64,Full-time
65992,Low,Own,Suburban,31,Apartment,3,2,29,Full-time
4988558,High,Own,Rural,19,Single-family home,1,7,64,Part-time
1877596,High,Rent,Urban,50,Apartment,0,5,30,Part-time
57976,Low,Own,Urban,22,Single-family home,0,2,67,Full-time
70112,Medium,Rent,Urban,27,Townhouse,1,4,64,Self-employed
68174,Low,Rent,Suburban,45,Single-family home,0,1,28,Full-time
2467100,High,Rent,Urban,25,Apartment,3,2,36,Part-time
237608,High,Own,Urban,6,Apartment,5,3,52,Part-time
70508,Medium,Own,Urban,40,Apartment,1,7,56,Self-employed
68590,Low,Rent,Rural,19,Townhouse,1,6,70,Self-employed
732592,High,Rent,Urban,40,Single-family home,3,4,43,Part-time
73564,Medium,Own,Urban,46,Single-family home,3,4,63,Part-time
3406079,High,Own,Suburban,10,Single-family home,1,7,31,Part-time
72378,Medium,Own,Urban,6,Single-family home,3,2,62,Full-time
69276,Low,Own,Urban,37,Apartment,5,4,61,Full-time
67340,Low,Own,Urban,26,Townhouse,3,5,41,Full-time
2372166,High,Own,Rural,8,Townhouse,5,2,58,Full-time
64488,Low,Own,Urban,3,Single-family home,3,2,18,Part-time
73908,Medium,Rent,Urban,48,Single-family home,1,6,68,Self-employed
67700,Low,Own,Urban,37,Townhouse,0,3,60,Part-time
71010,Medium,Rent,Suburban,28,Single-family home,2,7,39,Self-employed
1302325,High,Rent,Urban,48,Single-family home,1,4,40,Full-time
66232,Low,Own,Urban,25,Apartment,2,3,36,Self-employed
646076,High,Rent,Urban,24,Single-family home,3,4,35,Full-time
123644,Medium,Own,Urban,13,Single-family home,3,2,29,Self-employed
65048,Low,Own,Suburban,36,Townhouse,0,7,45,Part-time
74170,Medium,Own,Urban,49,Single-family home,3,4,45,Self-employed
66188,Low,Rent,Suburban,27,Townhouse,2,7,50,Self-employed
1292709,High,Own,Suburban,7,Apartment,1,7,36,Full-time
71180,Medium,Own,Rural,41,Single-family home,1,3,45,Full-time
3354689,High,Own,Urban,10,Apartment,5,7,69,Self-employed
69864,Low,Own,Urban,34,Townhouse,0,2,66,Part-time
71412,Medium,Own,Urban,30,Single-family home,2,6,54,Self-employed
1712923,High,Rent,Rural,33,Apartment,3,4,43,Full-time
73034,Medium,Own,Suburban,45,Single-family home,4,3,52,Full-time
74840,Medium,Rent,Urban,35,Townhouse,0,7,51,Full-time
1919655,High,Rent,Rural,16,Single-family home,0,6,52,Part-time
74400,Medium,Own,Suburban,48,Single-family home,4,4,57,Full-time
2167725,High,Own,Rural,20,Townhouse,1,6,33,Part-time
68792,Low,Own,Urban,25,Apartment,5,3,55,Full-time
72646,Medium,Own,Suburban,40,Townhouse,1,5,30,Part-time
73710,Medium,Own,Suburban,27,Single-family home,1,3,40,Self-employed
31674,Low,Rent,Urban,21,Single-family home,4,1,39,Full-time
66110,Low,Own,Rural,40,Single-family home,3,7,33,Full-time
73664,Medium,Rent,Urban,2,Single-family home,3,4,45,Part-time
69137,Low,Own,Urban,27,Single-family home,5,1,65,Self-employed
68448,Low,Own,Suburban,35,Townhouse,5,5,52,Full-time
2849463,High,Rent,Urban,1,Single-family home,2,3,62,Part-time
574243,High,Rent,Suburban,45,Single-family home,2,6,63,Self-employed
71296,Medium,Rent,Urban,19,Apartment,1,2,25,Part-time
73828,Medium,Own,Urban,39,Townhouse,4,2,61,Self-employed
65774,Low,Own,Urban,49,Apartment,5,6,39,Self-employed
65320,Low,Own,Urban,35,Single-family home,0,3,38,Self-employed
71532,Medium,Rent,Suburban,7,Single-family home,3,5,43,Part-time
71596,Medium,Own,Urban,38,Townhouse,4,6,57,Part-time
68238,Low,Rent,Urban,24,Townhouse,5,7,38,Full-time
5141982,High,Rent,Urban,14,Single-family home,2,3,42,Full-time
74786,Medium,Own,Suburban,29,Townhouse,5,6,58,Full-time
68782,Low,Own,Urban,46,Apartment,3,2,18,Full-time
74570,Medium,Own,Suburban,33,Apartment,5,2,23,Full-time
74392,Medium,Rent,Urban,3,Single-family home,3,2,40,Full-time
71258,Medium,Own,Urban,21,Apartment,4,7,68,Full-time
69164,Low,Own,Suburban,24,Apartment,5,3,40,Full-time
74368,Medium,Own,Urban,8,Apartment,5,5,60,Full-time
72124,Medium,Own,Urban,22,Apartment,2,5,60,Full-time
73390,Medium,Rent,Suburban,38,Townhouse,4,7,40,Self-employed
67032,Low,Own,Urban,49,Apartment,0,5,49,Self-employed
2214892,High,Rent,Suburban,11,Apartment,3,7,47,Self-employed
71048,Medium,Rent,Suburban,13,Apartment,4,6,30,Part-time
838928,High,Own,Urban,6,Apartment,4,7,60,Full-time
75152,Medium,Own,Urban,30,Apartment,0,2,35,Part-time
68002,Low,Rent,Urban,5,Apartment,4,4,40,Part-time
57783,Low,Own,Rural,22,Single-family home,3,6,32,Part-time
71160,Medium,Own,Rural,18,Townhouse,1,3,50,Self-employed
72500,Medium,Own,Urban,20,Apartment,1,7,38,Full-time
123036,Medium,Rent,Urban,18,Apartment,2,2,56,Part-time
68692,Low,Rent,Urban,46,Townhouse,0,5,40,Full-time
71694,Medium,Rent,Urban,18,Apartment,2,3,44,Self-employed
66644,Low,Rent,Urban,43,Single-family home,1,6,62,Full-time
6419344,High,Rent,Suburban,33,Single-family home,0,5,61,Full-time
897079,High,Rent,Rural,42,Single-family home,4,1,35,Part-time
74632,Medium,Own,Rural,12,Apartment,4,2,41,Self-employed
95705,Medium,Rent,Urban,35,Single-family home,3,7,68,Full-time
6775542,High,Own,Rural,24,Townhouse,5,5,64,Part-time
74766,Medium,Rent,Suburban,32,Apartment,1,1,57,Full-time
66942,Low,Rent,Urban,20,Single-family home,4,5,68,Full-time
66480,Low,Own,Urban,33,Single-family home,0,2,59,Full-time
704183,High,Rent,Suburban,45,Single-family home,5,4,24,Part-time
70274,Medium,Rent,Rural,24,Townhouse,5,5,67,Self-employed
68592,Low,Own,Urban,17,Single-family home,4,5,65,Part-time
66190,Low,Own,Urban,42,Townhouse,2,6,37,Full-time
65920,Low,Rent,Urban,10,Apartment,2,1,44,Full-time
73906,Medium,Rent,Rural,18,Apartment,2,2,23,Full-time
78090,Medium,Own,Rural,48,Single-family home,5,5,44,Part-time
7160046,High,Own,Urban,48,Townhouse,2,6,26,Full-time
65982,Low,Own,Urban,33,Townhouse,2,6,70,Full-time
75386,Medium,Rent,Rural,1,Single-family home,5,3,62,Part-time
71662,Medium,Own,Suburban,29,Apartment,3,7,48,Self-employed
5738250,High,Own,Rural,44,Apartment,2,6,38,Full-time
6102886,High,Own,Suburban,37,Apartment,3,2,43,Part-time
5062222,High,Own,Urban,14,Single-family home,3,1,57,Full-time
70412,Medium,Rent,Suburban,10,Apartment,4,1,65,Full-time
71148,Medium,Own,Urban,23,Single-family home,5,7,62,Self-employed
66952,Low,Rent,Suburban,3,Townhouse,0,1,30,Part-time
687690,High,Rent,Urban,18,Single-family home,2,2,66,Full-time
71678,Medium,Rent,Rural,28,Townhouse,0,6,40,Self-employed
68108,Low,Rent,Rural,13,Single-family home,1,2,37,Part-time
74352,Medium,Own,Urban,49,Single-family home,3,5,54,Part-time
197392,High,Rent,Urban,16,Single-family home,1,1,70,Full-time
476932,High,Rent,Urban,7,Townhouse,3,6,45,Full-time
74458,Medium,Own,Suburban,12,Apartment,2,1,34,Full-time
578970,High,Rent,Suburban,22,Single-family home,1,6,45,Full-time
74306,Medium,Rent,Rural,28,Apartment,5,6,58,Full-time
74274,Medium,Own,Urban,46,Townhouse,4,2,19,Part-time
71692,Medium,Rent,Urban,10,Apartment,1,2,42,Full-time
67630,Low,Own,Urban,15,Apartment,3,3,67,Full-time
70202,Medium,Own,Urban,49,Single-family home,5,1,58,Part-time
506659,High,Rent,Urban,43,Single-family home,3,6,23,Part-time
139819,Medium,Own,Rural,22,Apartment,0,2,28,Part-time
73202,Medium,Own,Urban,11,Single-family home,1,2,55,Self-employed
74128,Medium,Own,Suburban,37,Single-family home,4,5,23,Self-employed
73096,Medium,Own,Urban,23,Single-family home,2,1,62,Self-employed
68124,Low,Rent,Urban,30,Townhouse,0,7,28,Part-time
72550,Medium,Rent,Urban,37,Apartment,1,3,31,Part-time
72202,Medium,Rent,Urban,35,Townhouse,0,2,19,Full-time
68040,Low,Own,Rural,0,Single-family home,1,7,57,Part-time
4074977,High,Own,Urban,25,Apartment,2,5,20,Part-time
90693,Medium,Own,Urban,16,Townhouse,2,6,70,Full-time
238550,High,Own,Suburban,35,Townhouse,4,5,52,Full-time
69638,Low,Own,Rural,16,Apartment,0,7,50,Part-time
74446,Medium,Rent,Urban,36,Single-family home,4,4,41,Self-employed
67588,Low,Own,Urban,26,Single-family home,1,6,36,Full-time
4129651,High,Rent,Urban,24,Single-family home,2,6,35,Full-time
82694,Medium,Rent,Urban,29,Townhouse,2,6,66,Part-time
70692,Medium,Own,Urban,40,Townhouse,3,1,69,Full-time
121808,Medium,Rent,Rural,24,Apartment,3,5,41,Self-employed
52967,Low,Rent,Urban,37,Apartment,4,3,62,Part-time
2259705,High,Own,Urban,31,Single-family home,0,1,52,Full-time
148108,Medium,Rent,Urban,11,Single-family home,1,3,18,Part-time
64960,Low,Own,Suburban,48,Apartment,4,6,53,Full-time
75096,Medium,Own,Urban,20,Townhouse,2,5,42,Part-time
73433,Medium,Own,Urban,41,Townhouse,2,1,62,Full-time
70556,Medium,Own,Urban,33,Apartment,2,5,66,Full-time
68494,Low,Own,Urban,0,Single-family home,1,5,60,Full-time
8231568,High,Rent,Urban,12,Single-family home,4,5,51,Self-employed
73970,Medium,Own,Urban,20,Townhouse,1,6,42,Part-time
75430,Medium,Own,Urban,0,Townhouse,5,2,33,Self-employed
70402,Medium,Own,Urban,12,Single-family home,2,6,51,Part-time
66978,Low,Own,Urban,30,Single-family home,3,2,46,Part-time
8432517,High,Own,Rural,22,Townhouse,4,7,36,Full-time
2500967,High,Own,Urban,2,Single-family home,3,3,40,Part-time
484991,High,Rent,Suburban,10,Apartment,4,7,36,Full-time
75412,Medium,Own,Urban,28,Apartment,2,7,42,Self-employed
1269786,High,Rent,Suburban,47,Apartment,3,7,33,Part-time
